"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"57633099999","2023-01-01T02:00:00","28.8333333","108.7666666","665.0","YOUYANG, CH","FM-12","4","","36","37","","||RA","+0.03","7","96","","30.44","27.50","1.18","37","080","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN12457633 04919 /0801 10028 20022 39314 40308 57009 60012 76050 333 10050 20027 3/004 5000/ 54415 59007 60011 70018 90720 91103=","","","","","","","","","",""
"57633099999","2023-01-01T05:00:00","28.8333333","108.7666666","665.0","YOUYANG, CH","FM-12","4","","34","35","","","+0.02","7","96","","30.43","27.48","2.17","35","080","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN12457633 04935 /0801 10019 20013 39307 40304 57007 60032 721// 333 10050 20019 3/002 5000/ 54415 59009 60031 70037 90720 91103=","","","","","","","","","",""
"57633099999","2023-01-01T08:00:00","28.8333333","108.7666666","665.0","YOUYANG, CH","FM-12","4","","35","36","","","-0.02","2","96","","30.45","27.50","2.55","36","030","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN12457633 04941 /0301 10022 20016 39313 40310 52006 60032 71000 333 10050 20017 3/002 5000/ 54415 59020 60021 70035 90720 91103=","","","","","","","","","",""
"57633099999","2023-01-01T11:00:00","28.8333333","108.7666666","665.0","YOUYANG, CH","FM-12","4","","34","38","","||RA","-0.04","2","87","","30.48","27.54","4.97","36","040","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN12457633 04958 /0401 10031 20011 39326 40323 52013 60032 76000 333 10050 20017 3/002 5000/ 54415 59016 69911 70033 90720 91103=","","","","","","","","","",""
"57633099999","2023-01-01T14:00:00","28.8333333","108.7666666","665.0","YOUYANG, CH","FM-12","4","","36","38","","","+0.07","7","93","","30.41","27.47","3.11","37","220","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN12457633 04950 /2201 10033 20023 39303 40299 57023 60032 72150 333 10050 20017 3/002 5000/ 54415 59019 69971 70039 90720 91103=","","","","","","","","","",""
"57633099999","2023-01-01T17:00:00","28.8333333","108.7666666","665.0","YOUYANG, CH","FM-12","4","","35","38","","","+0.01","7","88","","30.41","27.46","6.84","37","190","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN11857633 04961 /1901 10034 20016 39300 40297 57003 69972 70000 333 10039 20017 3/003 5000/ 59013 69961 70037 90720 91103=","","","","","","","","","",""
"57633099999","2023-01-01T20:00:00","28.8333333","108.7666666","665.0","YOUYANG, CH","FM-12","4","","35","37","","","-0.07","2","93","","30.48","27.53","4.97","36","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN12457633 04958 /2800 10029 20019 39323 40323 52023 69972 70000 333 10039 20017 3/003 5000/ 54415 58001 60001 70037 90720 91104=","","","","","","","","","",""
"57633099999","2023-01-01T23:00:00","28.8333333","108.7666666","665.0","YOUYANG, CH","FM-12","4","","33","37","","","-0.04","2","85","","30.52","27.57","8.08","35","100","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN12457633 04963 /1002 10030 20007 39336 40335 52013 69962 700// 333 10039 20017 3/003 4/001 5000/ 58013 60001 70035 90720 91104=","","","","","","","","","",""
"57633099999","2023-01-02T02:00:00","28.8333333","108.7666666","665.0","YOUYANG, CH","FM-12","4","","35","36","","||RA","-0.01","2","95","","30.53","27.58","2.30","36","060","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN11857633 04937 /0601 10024 20017 39340 40340 52004 69952 76050 333 10039 20017 3/003 5000/ 58026 69951 70031 90720 91104=","","","","","","","","","",""
"57633099999","2023-01-02T05:00:00","28.8333333","108.7666666","665.0","YOUYANG, CH","FM-12","4","","34","35","","","+0.03","7","97","","30.51","27.55","2.55","35","050","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN11857633 04941 /0501 10016 20012 39330 40331 57010 60022 721// 333 10039 20015 3/003 5000/ 58023 60021 70026 90720 91104=","","","","","","","","","",""
